JobID,Title,CurriculumRoleID,CurriculumRoleTitle,CurriculumRoleEN,Company,Province,Salary,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords,ApplyURL
TH-TQF-8.8-005,Business Intelligence & Data Analyst (นักวิเคราะห์ข้อมูลธุรกิจ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,True Digital Group,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-1 ปี),0-1,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard; machine learning,ออกแบบและสร้างแดชบอร์ดสรุปผลการดำเนินงานแบบ Interactive (Power BI); เขียนคำสั่ง SQL เพื่อวิเคราะห์แนวโน้มพฤติกรรมลูกค้าและยอดขาย; ทำงานร่วมกับฝ่ายธุรกิจเพื่อเปลี่ยนโจทย์ทางธุรกิจเป็นโจทย์การวิเคราะห์; จัดทำรายงานสรุปข้อมูลเชิงสถิติเพื่อสนับสนุนการตัดสินใจ,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard,https://jobs.blognone.com
TH-TQF-8.8-006,DevSecOps Specialist (ผู้เชี่ยวชาญการผสานความปลอดภัยในระบบอัตโนมัติ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,PTT Digital Solutions,สมุทรปราการ,ตามโครงสร้างองค์กร / ตามประสบการณ์,Mid-Level / มีประสบการณ์ (1-3 ปี),1-3,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash; python,สร้างและดูแล CI/CD Pipeline พร้อมติดตั้งระบบตรวจจับช่องโหว่โค้ดอัตโนมัติ; กำหนดมาตรฐานความปลอดภัยในการ Deploy ซอฟต์แวร์บนเซิร์ฟเวอร์; ดูแลและปรับปรุงความมั่นคงปลอดภัยของคลัสเตอร์ Kubernetes; เฝ้าระวังและแก้ไขปัญหาความปลอดภัยในวงจรการพัฒนา,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash,https://jobs.blognone.com
TH-TQF-8.8-007,Junior AI & Data Scientist (นักวิทยาศาสตร์ข้อมูลและปัญญาประดิษฐ์),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,PromptNow Company Limited,ชลบุรี (EEC),ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,python; machine learning; deep learning; pandas; numpy; scikit-learn; sql; data visualization; nlp; cybersecurity,"รวบรวม ทำความสะอาด และเตรียมชุดข้อมูลสำหรับการวิเคราะห์และสร้างโมเดล; สร้างและประเมินประสิทธิภาพของโมเดล Machine Learning; นำเสนอผลการวิเคราะห์ข้อมูลเชิงลึกและแดชบอร์ดสรุปผลแก่ทีม; ศึกษาวิจัยเทคโนโลยีปัญญาประดิษฐ์ยุคใหม่ (Generative AI, NLP)",python; machine learning; deep learning; pandas; numpy; scikit-learn; sql; data visualization,https://jobs.blognone.com
TH-TQF-8.8-008,Cybersecurity Analyst (นักวิเคราะห์ความมั่นคงปลอดภัยสารสนเทศ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,ReadyPlanet Public Company Limited,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,cybersecurity; firewall; siem; incident response; vulnerability assessment; network security; linux; soc,เฝ้าระวังและตรวจจับภัยคุกคามทางไซเบอร์ผ่านระบบ SIEM ภายในศูนย์ SOC; ตรวจสอบและประเมินช่องโหว่ความปลอดภัยของระบบคอมพิวเตอร์; ปฏิบัติตามแผนเผชิญเหตุกรณีเกิดภัยคุกคามและจัดทำรายงาน; ส่งเสริมความตระหนักรู้ด้านความปลอดภัย (Security Awareness),cybersecurity; firewall; siem; incident response; vulnerability assessment; network security; linux; soc,https://jobs.blognone.com
TH-TQF-8.8-009,Data Engineer (วิศวกรข้อมูลและระบบคลังข้อมูล),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,Agoda Services (Bangkok),นนทบุรี,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,python; sql; etl; data pipeline; postgresql; big data; spark basics; docker; git; machine learning,ออกแบบและสร้างท่อลำเลียงข้อมูล (ETL/ELT Data Pipelines) อัตโนมัติ; รวบรวมข้อมูลจากแหล่งต่างๆ เข้าสู่คลังข้อมูล (Data Warehouse); ดูแลความสะอาดและความสมบูรณ์ของข้อมูลสำหรับการวิเคราะห์; ปรับปรุงประสิทธิภาพการสืบค้นข้อมูลขนาดใหญ่,python; sql; etl; data pipeline; postgresql; big data; spark basics; docker,https://jobs.blognone.com
TH-TQF-8.8-010,Cloud Solutions Specialist (ผู้เชี่ยวชาญโซลูชันระบบคลาวด์),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,Bangkok Bank (IT Division),เชียงใหม่,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,aws; azure; cloud architecture; docker; linux; networking; terraform; ci/cd; security,"ออกแบบและติดตั้งบริการบนคลาวด์ (Compute, Storage, Database); ดูแลความปลอดภัย การสำรองข้อมูล และการขยายระบบบนคลาวด์; ติดตามและบริหารจัดการค่าใช้จ่ายทรัพยากรคลาวด์ให้คุ้มค่า; ถ่ายทอดความรู้และให้คำปรึกษาด้าน Cloud Migration",aws; azure; cloud architecture; docker; linux; networking; terraform; ci/cd,https://jobs.blognone.com
TH-TQF-8.8-011,Business Intelligence & Data Analyst (นักวิเคราะห์ข้อมูลธุรกิจ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,CP All (IT Division),ภูเก็ต,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-1 ปี),0-1,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard; deep learning,ออกแบบและสร้างแดชบอร์ดสรุปผลการดำเนินงานแบบ Interactive (Power BI); เขียนคำสั่ง SQL เพื่อวิเคราะห์แนวโน้มพฤติกรรมลูกค้าและยอดขาย; ทำงานร่วมกับฝ่ายธุรกิจเพื่อเปลี่ยนโจทย์ทางธุรกิจเป็นโจทย์การวิเคราะห์; จัดทำรายงานสรุปข้อมูลเชิงสถิติเพื่อสนับสนุนการตัดสินใจ,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard,https://jobs.blognone.com
TH-TQF-8.8-012,DevSecOps Specialist (ผู้เชี่ยวชาญการผสานความปลอดภัยในระบบอัตโนมัติ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,บริษัท ซอฟต์แวร์เฮาส์ชั้นนำในไทย,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Mid-Level / มีประสบการณ์ (1-3 ปี),1-3,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash; python,สร้างและดูแล CI/CD Pipeline พร้อมติดตั้งระบบตรวจจับช่องโหว่โค้ดอัตโนมัติ; กำหนดมาตรฐานความปลอดภัยในการ Deploy ซอฟต์แวร์บนเซิร์ฟเวอร์; ดูแลและปรับปรุงความมั่นคงปลอดภัยของคลัสเตอร์ Kubernetes; เฝ้าระวังและแก้ไขปัญหาความปลอดภัยในวงจรการพัฒนา,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash,https://jobs.blognone.com
TH-TQF-8.8-013,Junior AI & Data Scientist (นักวิทยาศาสตร์ข้อมูลและปัญญาประดิษฐ์),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,True Digital Group,ปทุมธานี,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,python; machine learning; deep learning; pandas; numpy; scikit-learn; sql; data visualization; nlp; devsecops,"รวบรวม ทำความสะอาด และเตรียมชุดข้อมูลสำหรับการวิเคราะห์และสร้างโมเดล; สร้างและประเมินประสิทธิภาพของโมเดล Machine Learning; นำเสนอผลการวิเคราะห์ข้อมูลเชิงลึกและแดชบอร์ดสรุปผลแก่ทีม; ศึกษาวิจัยเทคโนโลยีปัญญาประดิษฐ์ยุคใหม่ (Generative AI, NLP)",python; machine learning; deep learning; pandas; numpy; scikit-learn; sql; data visualization,https://jobs.blognone.com
TH-TQF-8.8-014,Cybersecurity Analyst (นักวิเคราะห์ความมั่นคงปลอดภัยสารสนเทศ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,PTT Digital Solutions,ขอนแก่น,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,cybersecurity; firewall; siem; incident response; vulnerability assessment; network security; linux; soc,เฝ้าระวังและตรวจจับภัยคุกคามทางไซเบอร์ผ่านระบบ SIEM ภายในศูนย์ SOC; ตรวจสอบและประเมินช่องโหว่ความปลอดภัยของระบบคอมพิวเตอร์; ปฏิบัติตามแผนเผชิญเหตุกรณีเกิดภัยคุกคามและจัดทำรายงาน; ส่งเสริมความตระหนักรู้ด้านความปลอดภัย (Security Awareness),cybersecurity; firewall; siem; incident response; vulnerability assessment; network security; linux; soc,https://jobs.blognone.com
TH-TQF-8.8-015,Data Engineer (วิศวกรข้อมูลและระบบคลังข้อมูล),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,PromptNow Company Limited,Remote (ทำงานจากที่บ้านทั่วไทย),ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,python; sql; etl; data pipeline; postgresql; big data; spark basics; docker; git; data science,ออกแบบและสร้างท่อลำเลียงข้อมูล (ETL/ELT Data Pipelines) อัตโนมัติ; รวบรวมข้อมูลจากแหล่งต่างๆ เข้าสู่คลังข้อมูล (Data Warehouse); ดูแลความสะอาดและความสมบูรณ์ของข้อมูลสำหรับการวิเคราะห์; ปรับปรุงประสิทธิภาพการสืบค้นข้อมูลขนาดใหญ่,python; sql; etl; data pipeline; postgresql; big data; spark basics; docker,https://jobs.blognone.com
TH-TQF-8.8-016,Cloud Solutions Specialist (ผู้เชี่ยวชาญโซลูชันระบบคลาวด์),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,ReadyPlanet Public Company Limited,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,aws; azure; cloud architecture; docker; linux; networking; terraform; ci/cd; security,"ออกแบบและติดตั้งบริการบนคลาวด์ (Compute, Storage, Database); ดูแลความปลอดภัย การสำรองข้อมูล และการขยายระบบบนคลาวด์; ติดตามและบริหารจัดการค่าใช้จ่ายทรัพยากรคลาวด์ให้คุ้มค่า; ถ่ายทอดความรู้และให้คำปรึกษาด้าน Cloud Migration",aws; azure; cloud architecture; docker; linux; networking; terraform; ci/cd,https://jobs.blognone.com
TH-TQF-8.8-017,Business Intelligence & Data Analyst (นักวิเคราะห์ข้อมูลธุรกิจ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,Agoda Services (Bangkok),สมุทรปราการ,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-1 ปี),0-1,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard; devsecops,ออกแบบและสร้างแดชบอร์ดสรุปผลการดำเนินงานแบบ Interactive (Power BI); เขียนคำสั่ง SQL เพื่อวิเคราะห์แนวโน้มพฤติกรรมลูกค้าและยอดขาย; ทำงานร่วมกับฝ่ายธุรกิจเพื่อเปลี่ยนโจทย์ทางธุรกิจเป็นโจทย์การวิเคราะห์; จัดทำรายงานสรุปข้อมูลเชิงสถิติเพื่อสนับสนุนการตัดสินใจ,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard,https://jobs.blognone.com
TH-TQF-8.8-018,DevSecOps Specialist (ผู้เชี่ยวชาญการผสานความปลอดภัยในระบบอัตโนมัติ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,Bangkok Bank (IT Division),ชลบุรี (EEC),ตามโครงสร้างองค์กร / ตามประสบการณ์,Mid-Level / มีประสบการณ์ (1-3 ปี),1-3,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash; python,สร้างและดูแล CI/CD Pipeline พร้อมติดตั้งระบบตรวจจับช่องโหว่โค้ดอัตโนมัติ; กำหนดมาตรฐานความปลอดภัยในการ Deploy ซอฟต์แวร์บนเซิร์ฟเวอร์; ดูแลและปรับปรุงความมั่นคงปลอดภัยของคลัสเตอร์ Kubernetes; เฝ้าระวังและแก้ไขปัญหาความปลอดภัยในวงจรการพัฒนา,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash,https://jobs.blognone.com
TH-TQF-8.8-019,Junior AI & Data Scientist (นักวิทยาศาสตร์ข้อมูลและปัญญาประดิษฐ์),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,CP All (IT Division),กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,python; machine learning; deep learning; pandas; numpy; scikit-learn; sql; data visualization; nlp; devsecops,"รวบรวม ทำความสะอาด และเตรียมชุดข้อมูลสำหรับการวิเคราะห์และสร้างโมเดล; สร้างและประเมินประสิทธิภาพของโมเดล Machine Learning; นำเสนอผลการวิเคราะห์ข้อมูลเชิงลึกและแดชบอร์ดสรุปผลแก่ทีม; ศึกษาวิจัยเทคโนโลยีปัญญาประดิษฐ์ยุคใหม่ (Generative AI, NLP)",python; machine learning; deep learning; pandas; numpy; scikit-learn; sql; data visualization,https://jobs.blognone.com
TH-TQF-8.8-020,Cybersecurity Analyst (นักวิเคราะห์ความมั่นคงปลอดภัยสารสนเทศ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,บริษัท ซอฟต์แวร์เฮาส์ชั้นนำในไทย,นนทบุรี,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,cybersecurity; firewall; siem; incident response; vulnerability assessment; network security; linux; soc,เฝ้าระวังและตรวจจับภัยคุกคามทางไซเบอร์ผ่านระบบ SIEM ภายในศูนย์ SOC; ตรวจสอบและประเมินช่องโหว่ความปลอดภัยของระบบคอมพิวเตอร์; ปฏิบัติตามแผนเผชิญเหตุกรณีเกิดภัยคุกคามและจัดทำรายงาน; ส่งเสริมความตระหนักรู้ด้านความปลอดภัย (Security Awareness),cybersecurity; firewall; siem; incident response; vulnerability assessment; network security; linux; soc,https://jobs.blognone.com
TH-TQF-8.8-021,Data Engineer (วิศวกรข้อมูลและระบบคลังข้อมูล),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,True Digital Group,เชียงใหม่,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,python; sql; etl; data pipeline; postgresql; big data; spark basics; docker; git; devsecops,ออกแบบและสร้างท่อลำเลียงข้อมูล (ETL/ELT Data Pipelines) อัตโนมัติ; รวบรวมข้อมูลจากแหล่งต่างๆ เข้าสู่คลังข้อมูล (Data Warehouse); ดูแลความสะอาดและความสมบูรณ์ของข้อมูลสำหรับการวิเคราะห์; ปรับปรุงประสิทธิภาพการสืบค้นข้อมูลขนาดใหญ่,python; sql; etl; data pipeline; postgresql; big data; spark basics; docker,https://jobs.blognone.com
TH-TQF-8.8-022,Cloud Solutions Specialist (ผู้เชี่ยวชาญโซลูชันระบบคลาวด์),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,PTT Digital Solutions,ภูเก็ต,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,aws; azure; cloud architecture; docker; linux; networking; terraform; ci/cd; security,"ออกแบบและติดตั้งบริการบนคลาวด์ (Compute, Storage, Database); ดูแลความปลอดภัย การสำรองข้อมูล และการขยายระบบบนคลาวด์; ติดตามและบริหารจัดการค่าใช้จ่ายทรัพยากรคลาวด์ให้คุ้มค่า; ถ่ายทอดความรู้และให้คำปรึกษาด้าน Cloud Migration",aws; azure; cloud architecture; docker; linux; networking; terraform; ci/cd,https://jobs.blognone.com
TH-TQF-8.8-023,Business Intelligence & Data Analyst (นักวิเคราะห์ข้อมูลธุรกิจ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,PromptNow Company Limited,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-1 ปี),0-1,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard; machine learning,ออกแบบและสร้างแดชบอร์ดสรุปผลการดำเนินงานแบบ Interactive (Power BI); เขียนคำสั่ง SQL เพื่อวิเคราะห์แนวโน้มพฤติกรรมลูกค้าและยอดขาย; ทำงานร่วมกับฝ่ายธุรกิจเพื่อเปลี่ยนโจทย์ทางธุรกิจเป็นโจทย์การวิเคราะห์; จัดทำรายงานสรุปข้อมูลเชิงสถิติเพื่อสนับสนุนการตัดสินใจ,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard,https://jobs.blognone.com
TH-TQF-8.8-024,DevSecOps Specialist (ผู้เชี่ยวชาญการผสานความปลอดภัยในระบบอัตโนมัติ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,ReadyPlanet Public Company Limited,ปทุมธานี,ตามโครงสร้างองค์กร / ตามประสบการณ์,Mid-Level / มีประสบการณ์ (1-3 ปี),1-3,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash; python,สร้างและดูแล CI/CD Pipeline พร้อมติดตั้งระบบตรวจจับช่องโหว่โค้ดอัตโนมัติ; กำหนดมาตรฐานความปลอดภัยในการ Deploy ซอฟต์แวร์บนเซิร์ฟเวอร์; ดูแลและปรับปรุงความมั่นคงปลอดภัยของคลัสเตอร์ Kubernetes; เฝ้าระวังและแก้ไขปัญหาความปลอดภัยในวงจรการพัฒนา,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash,https://jobs.blognone.com
TH-TQF-8.8-025,Junior AI & Data Scientist (นักวิทยาศาสตร์ข้อมูลและปัญญาประดิษฐ์),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,Agoda Services (Bangkok),ขอนแก่น,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,python; machine learning; deep learning; pandas; numpy; scikit-learn; sql; data visualization; nlp; devsecops,"รวบรวม ทำความสะอาด และเตรียมชุดข้อมูลสำหรับการวิเคราะห์และสร้างโมเดล; สร้างและประเมินประสิทธิภาพของโมเดล Machine Learning; นำเสนอผลการวิเคราะห์ข้อมูลเชิงลึกและแดชบอร์ดสรุปผลแก่ทีม; ศึกษาวิจัยเทคโนโลยีปัญญาประดิษฐ์ยุคใหม่ (Generative AI, NLP)",python; machine learning; deep learning; pandas; numpy; scikit-learn; sql; data visualization,https://jobs.blognone.com
TH-TQF-8.8-026,Cybersecurity Analyst (นักวิเคราะห์ความมั่นคงปลอดภัยสารสนเทศ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,Bangkok Bank (IT Division),Remote (ทำงานจากที่บ้านทั่วไทย),ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,cybersecurity; firewall; siem; incident response; vulnerability assessment; network security; linux; soc,เฝ้าระวังและตรวจจับภัยคุกคามทางไซเบอร์ผ่านระบบ SIEM ภายในศูนย์ SOC; ตรวจสอบและประเมินช่องโหว่ความปลอดภัยของระบบคอมพิวเตอร์; ปฏิบัติตามแผนเผชิญเหตุกรณีเกิดภัยคุกคามและจัดทำรายงาน; ส่งเสริมความตระหนักรู้ด้านความปลอดภัย (Security Awareness),cybersecurity; firewall; siem; incident response; vulnerability assessment; network security; linux; soc,https://jobs.blognone.com
TH-TQF-8.8-027,Data Engineer (วิศวกรข้อมูลและระบบคลังข้อมูล),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,CP All (IT Division),กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,python; sql; etl; data pipeline; postgresql; big data; spark basics; docker; git; cloud architecture,ออกแบบและสร้างท่อลำเลียงข้อมูล (ETL/ELT Data Pipelines) อัตโนมัติ; รวบรวมข้อมูลจากแหล่งต่างๆ เข้าสู่คลังข้อมูล (Data Warehouse); ดูแลความสะอาดและความสมบูรณ์ของข้อมูลสำหรับการวิเคราะห์; ปรับปรุงประสิทธิภาพการสืบค้นข้อมูลขนาดใหญ่,python; sql; etl; data pipeline; postgresql; big data; spark basics; docker,https://jobs.blognone.com
TH-TQF-8.8-028,Cloud Solutions Specialist (ผู้เชี่ยวชาญโซลูชันระบบคลาวด์),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,บริษัท ซอฟต์แวร์เฮาส์ชั้นนำในไทย,สมุทรปราการ,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,aws; azure; cloud architecture; docker; linux; networking; terraform; ci/cd; security,"ออกแบบและติดตั้งบริการบนคลาวด์ (Compute, Storage, Database); ดูแลความปลอดภัย การสำรองข้อมูล และการขยายระบบบนคลาวด์; ติดตามและบริหารจัดการค่าใช้จ่ายทรัพยากรคลาวด์ให้คุ้มค่า; ถ่ายทอดความรู้และให้คำปรึกษาด้าน Cloud Migration",aws; azure; cloud architecture; docker; linux; networking; terraform; ci/cd,https://jobs.blognone.com
TH-TQF-8.8-029,Business Intelligence & Data Analyst (นักวิเคราะห์ข้อมูลธุรกิจ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,True Digital Group,ชลบุรี (EEC),ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-1 ปี),0-1,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard; data science,ออกแบบและสร้างแดชบอร์ดสรุปผลการดำเนินงานแบบ Interactive (Power BI); เขียนคำสั่ง SQL เพื่อวิเคราะห์แนวโน้มพฤติกรรมลูกค้าและยอดขาย; ทำงานร่วมกับฝ่ายธุรกิจเพื่อเปลี่ยนโจทย์ทางธุรกิจเป็นโจทย์การวิเคราะห์; จัดทำรายงานสรุปข้อมูลเชิงสถิติเพื่อสนับสนุนการตัดสินใจ,power bi; tableau; sql; excel; data analysis; data modeling; reporting; dashboard,https://jobs.blognone.com
TH-TQF-8.8-030,DevSecOps Specialist (ผู้เชี่ยวชาญการผสานความปลอดภัยในระบบอัตโนมัติ),8.8,ผู้เชี่ยวชาญด้านเทคโนโลยีสารสนเทศ,Specialized IT Professional,PTT Digital Solutions,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Mid-Level / มีประสบการณ์ (1-3 ปี),1-3,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash; python,สร้างและดูแล CI/CD Pipeline พร้อมติดตั้งระบบตรวจจับช่องโหว่โค้ดอัตโนมัติ; กำหนดมาตรฐานความปลอดภัยในการ Deploy ซอฟต์แวร์บนเซิร์ฟเวอร์; ดูแลและปรับปรุงความมั่นคงปลอดภัยของคลัสเตอร์ Kubernetes; เฝ้าระวังและแก้ไขปัญหาความปลอดภัยในวงจรการพัฒนา,ci/cd; docker; kubernetes; security scanning; linux; git; cloud; bash,https://jobs.blognone.com
BN-LIVE-001,Engineer Sales Support,8.1,เจ้าหน้าที่คอมพิวเตอร์,Computer Officer / IT Support,บริษัท ศรี กาเนช อิมเพ็กซ์ จำกัด,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,active directory; backup; basic networking; hardware; helpdesk; linux; troubleshooting; windows,ติดตั้ง ดูแล และบำรุงรักษาอุปกรณ์คอมพิวเตอร์และอุปกรณ์ต่อพ่วงในสำนักงาน; ตรวจสอบและแก้ไขปัญหาซอฟต์แวร์ ระบบปฏิบัติการ และการเชื่อมต่อเครือข่ายเบื้องต้น; ให้บริการและคำแนะนำแก่ผู้ใช้งาน (Helpdesk & Technical Support); ดูแลระบบสำรองข้อมูลและจัดการสิทธิ์การเข้าใช้งานระบบคอมพิวเตอร์,active directory; backup; basic networking; hardware; helpdesk; linux; troubleshooting; windows,https://jobs.blognone.com
BN-LIVE-002,Genius new grad Developer (Backend),8.6,นักพัฒนาซอฟต์แวร์,Software Developer / Engineer,บริษัท ไมดาส ซอฟท์ จำกัด,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Entry-Level / เด็กจบใหม่ (0-2 ปี),0-2,.net; blockchain; c#; java; python; redis; socketio; typescript,"ออกแบบและเขียนโปรแกรมพัฒนาฟีเจอร์สำหรับแอปพลิเคชันและเว็บเซอร์วิส; สร้างและเชื่อมต่อฐานข้อมูล SQL/NoSQL ผ่านสถาปัตยกรรม RESTful API; เขียนชุดทดสอบ Unit Testing และร่วมทำ Code Review เพื่อรักษาคุณภาพซอฟต์แวร์; ประยุกต์ใช้หลักการ Clean Code, OOP และแก้ไขข้อผิดพลาดของระบบ (Debugging)",.net; blockchain; c#; java; python; redis; socketio; typescript,https://jobs.blognone.com
BN-LIVE-003,SENIOR Developer เน้น AI (พนักงานประจำ),8.6,นักพัฒนาซอฟต์แวร์,Software Developer / Engineer,บริษัท คอมพิวเตอร์ดาต้าซิสเต็ม จำกัด,กรุงเทพมหานคร,ตามโครงสร้างองค์กร / ตามประสบการณ์,Senior-Level / มีประสบการณ์สูง (3-5+ ปี),3-5+,.net; c#; java; javascript; node.js; python; react; typescript,"ออกแบบและเขียนโปรแกรมพัฒนาฟีเจอร์สำหรับแอปพลิเคชันและเว็บเซอร์วิส; สร้างและเชื่อมต่อฐานข้อมูล SQL/NoSQL ผ่านสถาปัตยกรรม RESTful API; เขียนชุดทดสอบ Unit Testing และร่วมทำ Code Review เพื่อรักษาคุณภาพซอฟต์แวร์; ประยุกต์ใช้หลักการ Clean Code, OOP และแก้ไขข้อผิดพลาดของระบบ (Debugging)",.net; c#; java; javascript; node.js; python; react; typescript,https://jobs.blognone.com
